timestamp,BTC_BB_lower,BTC_BB_middle,BTC_BB_upper,BTC_VWMA,BTC_ask_volume,BTC_ask_vwap,BTC_bid_percentage,BTC_bid_volume,BTC_bid_vwap,BTC_close,BTC_high,BTC_low,BTC_open,BTC_stoch_D,BTC_stoch_K,BTC_volume,BTC_volume_MA,BTC_volume_spike,ETH_BB_lower,ETH_BB_middle,ETH_BB_upper,ETH_VWMA,ETH_ask_volume,ETH_ask_vwap,ETH_bid_percentage,ETH_bid_volume,ETH_bid_vwap,ETH_close,ETH_high,ETH_low,ETH_open,ETH_stoch_D,ETH_stoch_K,ETH_volume,ETH_volume_MA,ETH_volume_spike,XRP_BB_lower,XRP_BB_middle,XRP_BB_upper,XRP_VWMA,XRP_ask_volume,XRP_ask_vwap,XRP_bid_percentage,XRP_bid_volume,XRP_bid_vwap,XRP_close,XRP_high,XRP_low,XRP_open,XRP_stoch_D,XRP_stoch_K,XRP_volume,XRP_volume_MA,XRP_volume_spike,exchange
2024-11-03 02:00:00,68758.0768117988,69396.7965,70035.51618820119,68855.82159692407,,,,,,68204.75,69049.83,67947.9,69018.51,20.456837051606282,14.84948169903309,8.46902,0.9204319999999999,True,2459.726348992325,2488.4919999999997,2517.2576510076747,2474.112827832127,,,,,,2435.75,2476.48,2426.79,2474.58,22.899645949427413,12.812812812812895,37.5959,7.264769999999999,True,0.5047572360246644,0.5097449999999999,0.5147327639753354,0.5045795746112207,,,,,,0.5009,0.5082,0.4984,0.507,27.363903122672856,19.379844961240376,74158.0,6391.8,True,Binance US
2024-11-03 03:00:00,68552.42759769154,69322.7465,70093.06540230845,68849.81519408022,,,,,,68321.91,68425.78,68031.5,68240.75,21.065189214384322,22.738381848690864,0.14561,0.9259445,False,2453.7879797958763,2485.6565,2517.525020204124,2472.4904691227102,,,,,,2450.84,2451.91,2422.48,2433.51,21.21558860305266,38.24679703304126,9.9414,7.7326250000000005,False,0.5033012553653199,0.50921,0.5151187446346802,0.5043697506713252,,,,,,0.5019,0.5029,0.4998,0.5013,16.633819471817024,27.131782945736525,10734.0,6926.6,False,Binance US
2024-11-03 04:00:00,68454.96872815069,69273.2625,70091.5562718493,68835.8446279422,,,,,,68620.27,68681.26,68356.42,68425.75,26.155131902969043,40.877532161183176,1.1364,0.9818770000000001,False,2449.475597002296,2483.5330000000004,2517.5904029977046,2472.0905769049414,,,,,,2455.29,2461.98,2450.88,2450.88,31.76925183218735,44.2481456507079,2.8383,7.84696,False,0.5027800063684705,0.508875,0.5149699936315294,0.5044036193882404,,,,,,0.5049,0.5052,0.502,0.502,32.299741602067286,50.38759689922499,10873.0,7465.35,False,Binance US
2024-11-03 05:00:00,68349.96828692652,69217.6415,70085.31471307347,68796.63458781339,,,,,,68511.5,68650.0,68448.0,68618.41,32.62688164198371,34.26473091607707,2.14642,1.0796505,False,2442.993336882371,2480.862,2518.7306631176293,2471.151924991896,,,,,,2443.3,2455.5,2443.15,2452.5,36.85772083614302,28.07821982467989,1.6147,7.727565,False,0.5023220451135627,0.508465,0.5146079548864372,0.5043778294504315,,,,,,0.5044,0.5055,0.5039,0.5045,41.34366925064598,46.51162790697647,97417.0,12299.65,True,Binance US
2024-11-03 06:00:00,68287.08065502821,69169.69,70052.29934497179,68783.47855358382,,,,,,68649.41,68726.63,68408.03,68494.57,39.33284439975349,42.856270122000225,0.88874,1.1140915,False,2440.2217863732503,2479.0145,2517.80721362675,2470.3115686040783,,,,,,2456.91,2461.98,2443.3,2443.3,39.586423915486556,46.43290627107187,9.275,8.17947,False,0.5021081374044182,0.50819,0.5142718625955819,0.5044991607498348,,,,,,0.5059,0.5059,0.5035,0.5045,51.67958656330753,58.13953488372113,21858.0,13386.95,False,Binance US
2024-11-03 07:00:00,68199.69218300137,69114.5745,70029.45681699863,68777.42354217828,,,,,,68465.99,68674.85,68391.5,68587.58,36.349419658456135,31.92725793729113,0.04127,1.108438,False,2437.1984916161095,2476.3,2515.401508383891,2470.0985501105065,,,,,,2449.46,2457.28,2449.46,2456.47,36.96561024949423,36.38570465273093,1.3278,8.2348,False,0.5019840309566814,0.5078699999999999,0.5137559690433184,0.5044956584115249,,,,,,0.5057,0.5068,0.5053,0.5053,54.66691876221088,59.34959349593504,882.0,13417.9,False,Binance US
2024-11-03 08:00:00,68121.88788516494,69066.6625,70011.43711483508,68774.88828229961,,,,,,68473.72,68523.1,68354.46,68446.17,35.7290488916498,32.40361861565807,0.03754,1.1068985,False,2435.8214658347947,2474.962,2514.1025341652053,2469.2458204804216,,,,,,2461.98,2461.98,2445.5,2447.3,45.363002922004824,53.27039784221167,5.7069,8.266285,False,0.5015347186400113,0.5076050000000001,0.5136752813599889,0.5044736570980627,,,,,,0.5041,0.5059,0.5041,0.5054,54.61019726476334,46.341463414633886,679.0,13394.5,False,Binance US
2024-11-03 09:00:00,68004.96757725225,69007.83899999999,70010.71042274774,68769.34194724436,,,,,,68220.59,68552.47,68220.41,68552.46,27.045125879182677,16.80450108459883,0.10211,1.106687,False,2432.409154205516,2473.286,2514.162845794484,2468.1682842522896,,,,,,2447.52,2459.28,2447.52,2459.28,41.14182962463469,33.76938637896147,0.6566,7.65978,False,0.5007556154137526,0.507255,0.5137543845862474,0.5041460378167781,,,,,,0.5021,0.5051,0.5016,0.5047,45.257452574525594,30.081300813007893,1146.0,12589.65,False,Binance US
2024-11-03 10:00:00,67941.6644417968,68967.831,69993.9975582032,68765.9162147843,,,,,,68447.46,68538.23,68220.24,68220.24,26.796564628047065,31.181574183884305,0.053,1.1032185,False,2430.984231083222,2471.6580000000004,2512.331768916779,2467.2955988244134,,,,,,2457.4,2459.32,2452.89,2452.89,44.71117104967404,47.09372892784899,0.1657,7.376745,False,0.5003542385658968,0.506935,0.5135157614341033,0.5041059673231335,,,,,,0.5035,0.5039,0.502,0.5021,39.29539295392916,41.46341463414572,252.0,12516.5,False,Binance US
2024-11-03 11:00:00,67876.57232083961,68913.73150000001,69950.89067916041,68520.91263361527,,,,,,68350.0,68576.83,68350.0,68517.02,24.36146124620545,25.098308470133222,0.11322,0.8132679999999999,False,2429.404159539878,2470.0695,2510.734840460122,2466.391211195139,,,,,,2455.03,2460.11,2455.03,2455.62,41.58687345470897,43.897505057316444,3.7641,7.342829999999999,False,0.4998271753537206,0.50657,0.5133128246462794,0.5040471570138558,,,,,,0.5024,0.5038,0.5019,0.5033,34.68834688346837,32.520325203251524,87.0,12391.9,False,Binance US
2024-11-03 12:00:00,67860.49904533649,68861.911,69863.3229546635,68513.80575148502,,,,,,68536.61,68536.61,68332.36,68350.29,31.63494639591254,38.62495653372009,0.12245,0.8138019999999999,False,2428.9324808801452,2468.4440000000004,2507.9555191198556,2464.754329307957,,,,,,2459.76,2459.76,2455.15,2455.52,47.604065299290234,51.820961912705265,0.851,6.956284999999999,False,0.4992505815249198,0.506105,0.5129594184750803,0.5040193420855427,,,,,,0.5013,0.5032,0.5011,0.5031,32.52032520325151,23.57723577235732,57.0,12343.55,False,Binance US
2024-11-03 13:00:00,67780.86237064081,68802.2885,69823.71462935918,68483.55993704301,,,,,,68155.24,68535.86,68009.06,68535.86,26.24096776262449,14.999638284020156,0.14014,0.794987,False,2424.5580442705414,2465.9915,2507.424955729459,2463.5769396226906,,,,,,2435.16,2454.71,2432.7,2454.71,37.78142208239897,17.625799277175183,2.9812,6.91369,False,0.49746003824882173,0.505355,0.5132499617511782,0.5034946037911924,,,,,,0.4958,0.5018,0.4948,0.5017,20.795623050569812,6.289308176100625,16789.0,13180.55,False,Binance US
2024-11-03 14:00:00,67626.8733572492,68713.7665,69800.65964275079,68228.92589685791,,,,,,67687.65,68116.81,67606.2,68032.15,19.5471263417289,5.016784207446456,6.93069,1.129432,True,2418.5473345370942,2462.804,2507.060665462906,2460.44676901709,,,,,,2423.51,2437.58,2420.0,2432.88,24.865973522544156,5.151159377752017,8.1973,7.081065,False,0.4963124252066509,0.504715,0.5131175747933491,0.5033536919057315,,,,,,0.4971,0.4979,0.4933,0.4947,17.586036737839326,22.891566265060057,4713.0,13357.6,False,Binance US
2024-11-03 15:00:00,67606.33080064457,68645.44450000001,69684.55819935545,68220.17653876723,,,,,,68172.94,68175.67,67516.94,67784.57,20.9371348396263,42.79498202741229,1.50152,1.1997055,False,2417.3019111051453,2460.2555,2503.209088894855,2457.006841515424,,,,,,2441.34,2444.52,2415.18,2429.15,21.817441900745298,42.6753670473087,14.7407,7.455205000000001,False,0.4953459283449302,0.504065,0.5127840716550698,0.5019943911138859,,,,,,0.4969,0.4969,0.4923,0.4965,19.370564017074518,28.930817610062903,38860.0,14255.95,True,Binance US
2024-11-03 16:00:00,67602.82820057023,68582.48000000001,69562.13179942979,68216.82626712874,,,,,,68210.71,68524.26,68097.04,68143.51,35.05427437240024,57.351056882341986,0.97663,1.245568,False,2416.8338826027634,2457.6320000000005,2498.4301173972376,2450.557641558584,,,,,,2440.88,2459.32,2440.71,2442.6,34.247018779863666,54.914529914530284,45.5936,9.126875000000002,True,0.49469067479733914,0.5035000000000001,0.512309325202661,0.501842461158675,,,,,,0.4978,0.4988,0.4963,0.4964,29.917806119293846,37.93103448275862,8556.0,14623.6,False,Binance US
2024-11-03 17:00:00,67631.28966888403,68522.95749999999,69414.62533111595,68205.38058321916,,,,,,68285.97,68499.21,68201.64,68250.0,54.57284147419046,63.57248551281711,2.36425,1.345069,False,2417.908571965338,2455.304,2492.699428034662,2450.229906925835,,,,,,2446.76,2452.08,2445.02,2445.02,55.022843146823995,67.47863247863303,2.6419,9.200190000000001,False,0.4944634105018802,0.503075,0.51168658949812,0.5017529958633908,,,,,,0.5,0.5005,0.4982,0.4982,39.9884334562278,53.10344827586192,14430.0,15338.65,False,Binance US
2024-11-03 18:00:00,67650.22909736891,68455.2265,69260.2239026311,68195.20877429942,,,,,,68069.6,68414.27,67686.59,68399.84,55.5365424199589,45.68608486471761,0.49976,1.3614785,False,2417.0172341847315,2451.984,2486.9507658152684,2447.8455554958705,,,,,,2426.73,2447.44,2410.62,2444.57,51.253328274356676,31.36682242990671,15.697,9.86659,False,0.49330266747402046,0.50227,0.5112373325259795,0.5010483240575637,,,,,,0.4937,0.5,0.4937,0.5,33.56321839080456,9.65517241379318,27752.0,16656.3,False,Binance US
2024-11-03 19:00:00,67720.69409060647,68422.4505,69124.20690939354,68175.40329110391,,,,,,68674.68,68674.71,67996.37,68062.41,68.32136056896087,95.70551132934789,0.15845,1.3426255,False,2420.2165009277496,2449.964,2479.7114990722503,2447.6754287871145,,,,,,2450.63,2452.2,2425.68,2425.68,58.9155150837397,77.90109034267935,4.2914,10.02782,False,0.49348327700776706,0.5018100000000001,0.5101367229922331,0.5010146615855392,,,,,,0.5003,0.5005,0.4953,0.4953,39.31034482758605,55.17241379310307,2310.0,16715.45,False,Binance US
2024-11-03 20:00:00,67762.2676017116,68408.86499999999,69055.46239828838,68247.68938387083,,,,,,68929.9,68929.9,68514.32,68674.71,80.46386539802184,100.0,3.05062,1.4878129999999998,True,2423.3945851164262,2448.8669999999997,2474.339414883573,2443.0259032266104,,,,,,2464.0,2468.24,2446.4,2452.82,67.30311890522059,92.64144394307569,3.543,9.031925,False,0.4941233308939272,0.5014649999999999,0.5088066691060728,0.5009598014761873,,,,,,0.5035,0.5035,0.5002,0.5006,47.356321839080174,77.2413793103443,1636.0,16678.1,False,Binance US
2024-11-03 21:00:00,67787.65493221088,68402.14749999999,69016.6400677891,68331.18731993332,,,,,,69054.05,69225.21,68920.26,68929.9,95.22867264124618,89.98050659439065,4.47883,1.6678335,True,2424.1064574711,2448.6330000000003,2473.1595425289006,2441.357946079231,,,,,,2470.41,2472.49,2466.42,2466.42,89.06021548547854,96.63811217068057,0.3285,8.587599999999998,False,0.4943650305111346,0.501265,0.5081649694888652,0.501192088650638,,,,,,0.5031,0.5046,0.5027,0.5038,70.60851926977651,79.41176470588218,41766.0,18747.75,True,Binance US
2024-11-03 22:00:00,67783.76427307985,68440.4305,69097.09672692015,68399.88550088128,,,,,,68970.41,69225.69,68765.71,69167.14,91.68031029371669,85.0604242867594,1.11991,1.300378,False,2425.428870803891,2450.016,2474.603129196109,2443.3156138935656,,,,,,2463.41,2472.75,2458.37,2472.75,91.41552026046281,84.96700466763217,2.5777,6.83669,False,0.4944241448372972,0.50134,0.5082558551627029,0.5012650844687735,,,,,,0.5024,0.5041,0.5024,0.5029,78.5197980054087,78.90624999999969,261.0,15052.9,False,Binance US
2024-11-03 23:00:00,67794.58427368804,68460.54650000001,69126.50872631198,68407.12280986918,,,,,,68724.23,68897.83,68565.77,68897.83,81.89811083017109,70.6534016093632,0.55444,1.3208195,False,2425.5343102657357,2450.2095,2474.884689734264,2442.9010991076834,,,,,,2454.71,2458.4,2448.61,2456.75,84.1897414516035,70.96410751649778,1.8838,6.433809999999999,False,0.49444014930035185,0.50142,0.5083998506996481,0.5012418978444075,,,,,,0.5035,0.5035,0.5021,0.5026,83.12497509166225,91.0569105691049,37.0,14518.05,False,Binance US
2024-11-04 00:00:00,67794.44157461269,68458.912,69123.3824253873,68399.58132467674,,,,,,68587.58,68720.3,68269.04,68638.78,72.79005120702257,62.65632772494511,0.27432,1.2777155,False,2425.3098732140356,2449.8759999999997,2474.442126785964,2442.86348902796,,,,,,2448.62,2458.37,2434.63,2455.13,72.36439723161106,61.16207951070326,5.2863,6.55621,False,0.4944936419664157,0.50131,0.5081263580335843,0.5011049218502049,,,,,,0.5027,0.5029,0.5012,0.5023,84.8386686991866,84.55284552845522,935.0,14021.15,False,Binance US
2024-11-04 01:00:00,67787.99039938589,68476.494,69164.99760061412,68403.30789530353,,,,,,68863.14,69012.22,68588.11,68687.65,70.69748841745897,78.7827359180686,0.71212,1.2060005,False,2425.536963707733,2451.076,2476.615036292267,2445.0309352969443,,,,,,2467.3,2470.97,2445.0,2451.91,74.45141906754664,91.2280701754389,12.6368,7.107315,False,0.4943069905827804,0.50143,0.5085530094172197,0.49948429670017125,,,,,,0.5068,0.5072,0.5031,0.5039,90.97506411305704,97.31543624161102,3337.0,9317.15,False,Binance US
2024-11-04 02:00:00,67738.47019731937,68506.5235,69274.57680268062,68405.67148543325,,,,,,69250.0,69250.0,68868.6,69009.98,80.47968788100457,100.0,0.32408,1.1777675,False,2424.498669496602,2451.9294999999997,2479.3603305033976,2444.7931225048615,,,,,,2473.98,2480.45,2461.8,2468.13,81.04159698593405,90.73464127166002,2.6923,6.778180000000001,False,0.49420148581059425,0.501485,0.5087685141894057,0.4986431613138244,,,,,,0.507,0.5073,0.5057,0.5066,93.28942725668882,98.00000000000021,225.0,8235.5,False,Binance US
2024-11-04 03:00:00,67722.24473458854,68540.174,69358.10326541145,68424.39912061508,,,,,,69139.0,69384.04,69050.0,69252.68,88.55287990870448,86.87590380804484,0.61972,1.20669,False,2423.6085080611488,2453.3514999999998,2483.0944919388508,2446.09949490193,,,,,,2477.9,2484.37,2473.78,2481.69,91.06327669705566,91.22711864406807,5.7093,6.997255,False,0.49404373721035105,0.50157,0.5090962627896489,0.49878011582203147,,,,,,0.5074,0.5077,0.5065,0.5073,97.78912809785292,98.05194805194755,3325.0,8357.65,False,Binance US
2024-11-04 04:00:00,67712.7466871911,68574.0455,69435.34431280888,68429.80030218398,,,,,,69151.15,69332.17,69009.93,69139.0,91.46751646939111,87.52664560012852,0.18299,1.2139624999999998,False,2423.125744652503,2453.8845,2484.6432553474974,2445.535134493882,,,,,,2472.64,2476.42,2470.24,2471.78,88.68555838998846,84.09491525423726,0.5486,6.73934,False,0.493929180453233,0.5016849999999999,0.5094408195467669,0.49879337235931825,,,,,,0.5064,0.5082,0.5064,0.5071,94.91039777832214,88.67924528301869,765.0,8361.95,False,Binance US
2024-11-04 05:00:00,67752.38782994605,68606.516,69460.64417005396,68440.12430915948,,,,,,68870.0,69178.62,68745.63,69150.0,81.37315924728355,69.7169283336773,0.53095,1.2354045,False,2423.7983995990785,2454.5845,2485.3706004009214,2445.747627942676,,,,,,2461.52,2469.71,2460.95,2469.71,81.44632768361595,69.0169491525425,1.8897,6.800995,False,0.4939461854709514,0.5018100000000001,0.5096738145290488,0.49881993887005116,,,,,,0.5046,0.5063,0.5038,0.5062,87.30120237602334,75.17241379310381,1419.0,8375.6,False,Binance US
2024-11-04 06:00:00,67758.66267329412,68641.01699999999,69523.37132670586,68443.28540831446,,,,,,69137.48,69137.48,68739.84,68739.84,80.90608551531982,85.47468261215364,0.11283,1.2383960000000003,False,2423.1346784563875,2455.5969999999998,2488.059321543612,2446.0491584385,,,,,,2477.65,2477.65,2463.02,2463.02,81.33333333333346,90.88813559322061,1.3574,6.860580000000001,False,0.49394337458427473,0.501845,0.5097466254157252,0.4988153022380256,,,,,,0.5042,0.5059,0.5042,0.5051,78.75515072652355,72.41379310344817,75.0,8366.75,False,Binance US
2024-11-04 07:00:00,67782.05455557353,68653.96599999999,69525.87744442644,68444.72127967437,,,,,,68608.98,69137.91,68608.98,69136.55,69.84378528577196,54.339744911484935,0.15122,1.240296,False,2423.319199806471,2455.8325,2488.345800193529,2445.96474815633,,,,,,2459.74,2478.25,2458.55,2476.0,75.50282485875715,66.60338983050833,1.6363,6.7541899999999995,False,0.49391422558003995,0.50202,0.5101257744199601,0.4988282366138022,,,,,,0.5059,0.5074,0.5044,0.5069,77.24137931034495,84.13793103448293,350.0,8379.9,False,Binance US
2024-11-04 08:00:00,67789.4960861775,68659.666,69529.83591382249,68445.45645705826,,,,,,68650.61,68749.32,68503.01,68736.9,62.32036114295382,47.146655905222865,0.1433,1.2413385,False,2423.102624162277,2455.5675,2488.032375837723,2446.0437677444334,,,,,,2454.46,2466.75,2454.02,2459.99,68.84294670936939,49.037314704379234,2.6552,6.8444,False,0.49397914748888233,0.50224,0.5105008525111177,0.49885098323796395,,,,,,0.5057,0.5063,0.5052,0.5055,79.05729305889703,80.62015503876006,577.0,8405.9,False,Binance US
2024-11-04 09:00:00,67849.17274105045,68686.3165,69523.46025894955,68448.04204219095,,,,,,68688.25,68917.0,68506.3,68711.82,46.361236744582904,37.59730941704093,0.09641,1.239152,False,2425.5739565354147,2456.5885000000003,2487.603043464586,2446.4251889855645,,,,,,2455.58,2464.29,2448.14,2459.5,52.586574477719466,42.119018898270824,2.0348,6.797080000000001,False,0.49456666850541314,0.502955,0.5113433314945869,0.4993695767178574,,,,,,0.5101,0.5101,0.5071,0.5072,88.25269535774765,100.0,2540.0,7693.45,False,Binance US
2024-11-04 10:00:00,68050.36198552982,68745.775,69441.18801447017,68743.46105435462,,,,,,68876.82,68917.57,68574.79,68671.42,46.41779412087458,54.50941704035994,0.02911,0.8940730000000002,False,2431.5738971110004,2458.932,2486.290102888999,2448.125277586656,,,,,,2470.38,2470.38,2456.38,2456.38,54.34335902289123,71.87374346602363,1.3181,6.45312,False,0.49479017752658133,0.503725,0.5126598224734186,0.499678033704167,,,,,,0.5125,0.5133,0.5102,0.5102,91.33619493027531,93.38842975206593,2754.0,7595.5,False,Binance US
2024-11-04 11:00:00,68133.57915045759,68774.6765,69415.77384954241,68795.61609100309,,,,,,68750.97,68985.22,68721.99,68869.56,45.10971599402174,43.222421524664355,0.05269,0.8216315,False,2433.856979337871,2460.4315,2487.0060206621292,2449.1781312234193,,,,,,2471.33,2474.21,2471.21,2474.11,62.59214582495647,73.78367511057495,0.9184,5.762005,False,0.49531665964531657,0.5045200000000001,0.5137233403546836,0.5009408466612064,,,,,,0.5128,0.514,0.5124,0.5125,94.6711432506887,90.62500000000018,2935.0,5799.25,False,Binance US
2024-11-04 12:00:00,68224.38182185602,68812.87700000001,69401.372178144,68835.87156824008,,,,,,68974.72,68985.22,68717.96,68717.96,53.67384155455989,63.28968609865539,0.36696,0.7911480000000001,False,2436.54797405561,2462.0735,2487.5990259443897,2457.247624420304,,,,,,2473.72,2478.02,2469.05,2469.07,74.74869320466426,78.58866103739417,11.1502,4.039835,True,0.4961135552142764,0.50518,0.5142464447857235,0.5011982931661537,,,,,,0.511,0.512,0.511,0.5113,86.85864325068871,76.56250000000004,80.0,5375.45,False,Binance US
2024-11-04 13:00:00,68304.31889723717,68838.3645,69372.41010276282,68912.66491436715,,,,,,68795.72,69354.3,68687.65,68974.72,51.249327354260764,47.23587443946256,2.27941,0.7869060000000001,True,2438.2774166775307,2462.78,2487.2825833224697,2457.8939015688125,,,,,,2460.89,2483.92,2459.32,2476.63,68.38895590403412,52.79453156413325,7.6107,4.288275,False,0.496659187991781,0.505725,0.514790812008219,0.5013950926631399,,,,,,0.5109,0.5122,0.5109,0.5112,80.98958333333344,75.78125000000013,108.0,4659.35,False,Binance US
2024-11-04 14:00:00,68410.73490916712,68855.4885,69300.2420908329,68889.71546132509,,,,,,68412.08,68756.93,68249.89,68677.97,41.60871268771232,14.300577525019015,1.61429,0.8426325,False,2445.046423201682,2463.933,2482.819576798318,2463.4698523311868,,,,,,2449.79,2462.25,2447.3,2457.09,47.84993897825868,12.166624333248608,7.199,3.863375,False,0.4992787069054759,0.5065350000000001,0.5137912930945242,0.5047270829562597,,,,,,0.5099,0.5112,0.5088,0.5098,71.57635703363924,62.385321100917565,865.0,3315.0,False,Binance US
2024-11-04 15:00:00,68412.25107860546,68856.05799999999,69299.86492139452,68890.72959087398,,,,,,68686.07,68715.19,68254.48,68298.34,33.33173654146799,38.45875765992239,0.08376,0.838898,False,2443.111538629774,2463.5205,2483.9294613702264,2462.6491452827363,,,,,,2442.38,2452.89,2432.59,2450.82,27.95602325457985,18.906913866357687,5.6733,3.9324699999999995,False,0.5001736271388671,0.5070749999999999,0.5139763728611327,0.5050119135121894,,,,,,0.5111,0.5111,0.5092,0.5098,69.91173285063263,71.56862745098023,1314.0,3265.2,False,Binance US
2024-11-04 16:00:00,68136.6137979649,68797.312,69458.0102020351,68647.40534612695,,,,,,67754.98,68765.71,67672.0,68666.19,19.202061519206463,4.846849372677989,3.60893,0.8668134999999999,True,2431.271972288755,2461.068,2490.8640277112454,2457.2487934459023,,,,,,2414.95,2444.52,2410.0,2440.0,12.576482613530116,6.655909640984032,9.4758,4.22911,True,0.5006117719545529,0.50734,0.5140682280454472,0.5051469270323214,,,,,,0.5088,0.5132,0.5088,0.5101,60.99118546501171,49.019607843137365,1676.0,3267.2,False,Binance US
2024-11-04 17:00:00,67981.547510077,68740.016,69498.48448992301,68377.99564444437,,,,,,67908.13,67908.23,67500.0,67754.85,21.771843304850222,22.009922881950278,3.49595,0.8176695,True,2424.8814439432635,2458.7174999999997,2492.553556056736,2449.622799400687,,,,,,2423.4,2425.2,2404.39,2411.48,16.488584406466767,23.902929712058558,24.3374,5.429555,True,0.501159116428593,0.5077,0.5142408835714071,0.5088467490010903,,,,,,0.5103,0.5103,0.5071,0.5093,61.437908496731865,63.72549019607803,1199.0,1238.85,False,Binance US
2024-11-04 18:00:00,67842.29346419545,68685.061,69527.82853580455,68299.2248523343,,,,,,67871.31,68027.26,67810.0,67810.33,15.627013390813588,20.024267917812494,1.25376,0.824362,False,2419.7943169291684,2456.782,2493.769683070832,2448.4779177674072,,,,,,2424.7,2435.69,2417.28,2422.92,18.69879078648505,25.537533006412545,3.6098,5.48116,False,0.5019664418991756,0.50803,0.5140935581008244,0.5089312692575296,,,,,,0.509,0.5101,0.5083,0.51,54.575163398692666,50.98039215686264,5667.0,1509.15,True,Binance US
2024-11-04 19:00:00,67737.24494238918,68645.1795,69553.11405761082,68265.902329052,,,,,,67926.6,68045.52,67721.94,67810.0,21.680058962052282,23.005986086394064,0.87026,0.8401529999999999,False,2416.665102865138,2455.5464999999995,2494.427897134861,2448.2971648756825,,,,,,2430.0,2435.76,2424.89,2424.89,27.21404920575051,32.201684898780414,0.4227,5.408105,False,0.5025273084711998,0.50822,0.5139126915288003,0.508204079390655,,,,,,0.5073,0.5105,0.5068,0.5087,48.77951180472164,31.632653061224303,24470.0,2730.8,True,Binance US
2024-11-04 20:00:00,67596.83699230585,68600.33200000001,69603.82700769417,68247.95356315435,,,,,,67690.63,67886.57,67500.01,67821.92,17.77022775890285,10.280429272501989,0.37398,0.8451359999999999,False,2412.559631251969,2454.204,2495.848368748031,2447.1045450078173,,,,,,2421.77,2432.15,2420.51,2429.93,26.53086885452032,21.853388658367994,4.7755,5.382565,False,0.5030322598940219,0.508335,0.5136377401059781,0.5082317382420551,,,,,,0.505,0.5077,0.5045,0.5069,29.621015072695783,6.250000000000433,1133.0,2740.7,False,Binance US
2024-11-04 21:00:00,67290.0130938081,68508.079,69726.1449061919,68019.2616342644,,,,,,67018.08,67689.28,67000.0,67502.32,11.351457288004807,0.7679565051183673,3.26072,0.9725660000000002,True,2393.9224890444743,2449.365,2504.8075109555252,2413.330581964579,,,,,,2370.52,2429.61,2361.02,2425.06,20.59497841110263,7.729861676159473,68.9972,8.200585,True,0.5005557340472506,0.50785,0.5151442659527494,0.5067621494623837,,,,,,0.4971,0.5061,0.4967,0.5054,13.39826392984949,2.312138728323761,8324.0,2990.05,True,Binance US
2024-11-04 22:00:00,67243.7184021996,68439.7215,69635.72459780039,67996.15676449964,,,,,,67882.85,68069.72,67042.81,67042.83,16.182618278080124,37.49946905662001,0.38016,0.9753700000000001,False,2388.7598108541597,2446.013,2503.26618914584,2411.994518455516,,,,,,2406.94,2413.09,2367.05,2369.9,22.315653556044023,37.36371033360459,10.3366,8.582799999999999,False,0.5001311980826386,0.507675,0.5152188019173614,0.5066840757128813,,,,,,0.5035,0.5038,0.4973,0.4973,15.956165703275603,39.30635838150265,1444.0,3051.0,False,Binance US
2024-11-04 23:00:00,67201.90588268616,68376.23000000001,69550.55411731386,67955.16537636149,,,,,,67869.17,68054.16,67690.23,67880.22,25.06194339435648,36.918404621331064,0.76736,0.9827520000000002,False,2383.3492450340423,2442.1009999999997,2500.852754965957,2409.4939451427117,,,,,,2399.66,2408.82,2393.41,2407.92,25.511255763493324,31.440195280715905,3.9341,8.49404,False,0.4996430413775417,0.50746,0.5152769586224584,0.5065979515701208,,,,,,0.5031,0.5032,0.5014,0.5031,26.20423892100186,36.99421965317921,740.0,2921.75,False,Binance US
2024-11-05 00:00:00,67203.08208570568,68323.99600000001,69444.90991429435,67962.55443861116,,,,,,68106.47,68117.33,67770.24,67770.24,40.47190247631995,46.997833751008784,2.52046,1.0996255000000001,True,2379.25616200033,2438.6245,2497.99283799967,2409.1495373575926,,,,,,2403.11,2410.6,2396.05,2399.63,34.3504203959859,34.24735557363719,3.9204,8.66263,False,0.49942252842657975,0.507355,0.5152874715734203,0.5064690148443634,,,,,,0.5043,0.5053,0.5026,0.5026,40.077071290944,43.93063583815017,3498.0,3058.4,False,Binance US
2024-11-05 01:00:00,67173.62742999954,68276.9265,69380.22557000046,67939.25442322447,,,,,,67928.61,68065.85,67462.82,67978.93,41.11979498506275,39.443146582848385,1.71418,1.158787,False,2376.6130634055157,2436.1274999999996,2495.6419365944835,2408.8561345044936,,,,,,2411.58,2411.99,2384.32,2402.81,35.60889612150797,41.1391375101708,17.8739,9.46184,False,0.49950266171239494,0.50739,0.515277338287605,0.506421954843003,,,,,,0.5053,0.5053,0.5024,0.5043,44.34868920418047,52.121212121212054,4870.0,3230.95,False,Binance US
2024-11-05 02:00:00,67181.80117453763,68216.6965,69251.59182546238,67933.38927455805,,,,,,67932.88,68045.49,67837.93,67908.56,42.02183239179379,39.62451684152417,0.1406,1.1601754999999998,False,2374.8993273298547,2432.5245000000004,2490.149672670146,2408.3059608573994,,,,,,2405.59,2415.18,2403.69,2411.68,37.21724979658264,36.2652563059399,3.6766,9.5778,False,0.49946102169376605,0.507375,0.515288978306234,0.506413244593886,,,,,,0.5039,0.5052,0.5034,0.5048,46.56273719857534,43.63636363636384,290.0,3241.7,False,Binance US
